date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:47:32	88984/88984	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Jan%202021%2002:47:32%20GMT	http://ncg.macmar.co/	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/index.html	(from )
20:47:35	109/109	---MCZ	200	added ('OK')	text/plain	date:Fri,%2001%20Jan%202021%2002:47:35%20GMT	http://ncg.macmar.co/robots.txt		(from )
20:47:35	87561/87561	---MCZ	200	added ('OK')	text/css	etag:W/%225fd8c8e4-15609%22	http://ncg.macmar.co/wp-content/themes/astra/assets/css/minified/style.min.css?ver=2.6.2	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/themes/astra/assets/css/minified/style.min61da.css	(from http://ncg.macmar.co/)
20:47:35	3304/3304	---M--	200	added ('OK')	font/woff	etag:%225fd8c8e4-ce8%22	http://ncg.macmar.co/wp-content/themes/astra/assets/fonts/astra.woff	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/themes/astra/assets/fonts/astra.woff	(from http://ncg.macmar.co/)
20:47:36	1661/1661	---MC-	200	added ('OK')	application/rss+xml	etag:%22c4da533408234cca6e415e9f959c6700%22	http://ncg.macmar.co/feed/	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/feed/index.html	(from http://ncg.macmar.co/)
20:47:36	51433/51433	---MCZ	200	added ('OK')	text/css	etag:W/%225fd8c838-c8e9%22	http://ncg.macmar.co/wp-includes/css/dist/block-library/style.min.css?ver=5.6	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-includes/css/dist/block-library/style.min40df.css	(from http://ncg.macmar.co/)
20:47:36	776/776	---MCZ	200	added ('OK')	text/css	etag:W/%225fd8c8e8-308%22	http://ncg.macmar.co/wp-content/plugins/header-footer-elementor/assets/css/header-footer-elementor.css?ver=1.5.4	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/header-footer-elementor/assets/css/header-footer-elementor357c.css	(from http://ncg.macmar.co/)
20:47:36	1653/1653	---MC-	200	added ('OK')	application/rss+xml	etag:%222d6711cb942c022a967bf6c9fcbdabd1%22	http://ncg.macmar.co/comments/feed/	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/comments/feed/index.html	(from http://ncg.macmar.co/)
20:47:36	737/737	---MC-	200	added ('OK')	application/rss+xml	etag:%222d6711cb942c022a967bf6c9fcbdabd1%22	http://ncg.macmar.co/home/feed/	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/home/feed/index.html	(from http://ncg.macmar.co/)
20:47:36	16636/16636	---MCZ	200	added ('OK')	text/css	etag:W/%225fd8c8e5-40fc%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min74e5.css	(from http://ncg.macmar.co/)
20:47:36	18468/18468	---MCZ	200	added ('OK')	text/css	etag:W/%225fd8c8e5-4824%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.0.14	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/lib/animations/animations.minc578.css	(from http://ncg.macmar.co/)
20:47:36	3855/3855	---MCZ	200	added ('OK')	text/css	etag:W/%225fd8c8e5-f0f%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/css/frontend-legacy.min.css?ver=3.0.14	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/css/frontend-legacy.minc578.css	(from http://ncg.macmar.co/)
20:47:37	112213/112213	---MCZ	200	added ('OK')	text/css	etag:W/%225fd8c8e5-1b655%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.0.14	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/css/frontend.minc578.css	(from http://ncg.macmar.co/)
20:47:37	1642/1642	---MCZ	200	added ('OK')	text/css	etag:W/%225fd91e84-66a%22	http://ncg.macmar.co/wp-content/uploads/elementor/css/post-1107.css?ver=1608064644	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/elementor/css/post-11074f9b.css	(from http://ncg.macmar.co/)
20:47:38	210961/210961	---MCZ	200	added ('OK')	text/css	etag:W/%225fd8f777-33811%22	http://ncg.macmar.co/wp-content/plugins/elementor-pro/assets/css/frontend.min.css?ver=3.0.8	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor-pro/assets/css/frontend.min6173.css	(from http://ncg.macmar.co/)
20:47:39	57180/57180	---MCZ	200	added ('OK')	text/css	etag:W/%225fd8c8e5-df5c%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.14	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minc578.css	(from http://ncg.macmar.co/)
20:47:40	26702/26702	---MCZ	200	added ('OK')	text/css	etag:W/%225fd8c8e5-684e%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.0.14	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.minc578.css	(from http://ncg.macmar.co/)
20:47:40	40865/40865	---MCZ	200	added ('OK')	text/css	etag:W/%225fecdb5c-9fa1%22	http://ncg.macmar.co/wp-content/uploads/elementor/css/post-1320.css?ver=1609358172	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/elementor/css/post-1320f108.css	(from http://ncg.macmar.co/)
20:47:40	74832/74832	---MCZ	200	added ('OK')	text/css	etag:W/%225fd8c8e8-12450%22	http://ncg.macmar.co/wp-content/plugins/header-footer-elementor/inc/widgets-css/frontend.css?ver=1.5.4	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/header-footer-elementor/inc/widgets-css/frontend357c.css	(from http://ncg.macmar.co/)
20:47:40	5987/5987	---MCZ	200	added ('OK')	text/css	etag:W/%225fecdb63-1763%22	http://ncg.macmar.co/wp-content/uploads/elementor/css/post-1058.css?ver=1609358179	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/elementor/css/post-1058599f.css	(from http://ncg.macmar.co/)
20:47:41	55753/55753	---MCZ	200	added ('OK')	text/css	etag:W/%225fd8c8e5-d9c9%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.12.0	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.minb683.css	(from http://ncg.macmar.co/)
20:47:41	668/668	---MCZ	200	added ('OK')	text/css	etag:W/%225fd8c8e5-29c%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.minb683.css	(from http://ncg.macmar.co/)
20:47:41	676/676	---MCZ	200	added ('OK')	text/css	etag:W/%225fd8c8e5-2a4%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.12.0	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.minb683.css	(from http://ncg.macmar.co/)
20:47:41	15055/15055	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8c8e5-3acf%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.0.14	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.minc578.js	(from http://ncg.macmar.co/)
20:47:42	105372/105372	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Jan%202021%2002:47:42%20GMT	http://ncg.macmar.co/wp-json/	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-json/index.html	(from http://ncg.macmar.co/)
20:47:42	43338/43338	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Jan%202021%2002:47:42%20GMT	http://ncg.macmar.co/wp-json/wp/v2/pages/1320	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-json/wp/v2/pages/1320.json	(from http://ncg.macmar.co/)
20:47:42	786/786	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Jan%202021%2002:47:42%20GMT	http://ncg.macmar.co/xmlrpc.php?rsd	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/xmlrpc0db0.php	(from http://ncg.macmar.co/)
20:47:42	1045/1045	---MCZ	200	added ('OK')	application/xml	etag:W/%22415-5b6819518c25d%22	http://ncg.macmar.co/wp-includes/wlwmanifest.xml	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-includes/wlwmanifest.xml	(from http://ncg.macmar.co/)
20:47:43	2230/2230	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Jan%202021%2002:47:43%20GMT	http://ncg.macmar.co/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fncg.macmar.co%2F	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-json/oembed/1.0/embed03be.json	(from http://ncg.macmar.co/)
20:47:43	2324/2324	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Jan%202021%2002:47:43%20GMT	http://ncg.macmar.co/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fncg.macmar.co%2F&format=xml	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-json/oembed/1.0/embed0503	(from http://ncg.macmar.co/)
20:47:43	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Fri,%2001%20Jan%202021%2002:47:44%20GMT	http://ncg.macmar.co/xmlrpc.php	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/xmlrpc.php	(from http://ncg.macmar.co/)
20:47:44	14180/14180	---M--	200	added ('OK')	image/png	etag:%225fea3dd2-3764%22	http://ncg.macmar.co/wp-content/uploads/2020/12/Logo-125x90.png	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/2020/12/Logo-125x90.png	(from http://ncg.macmar.co/)
20:48:03	116730/116730	---M--	200	added ('OK')	image/jpeg	etag:%225fd90813-1c7fa%22	http://ncg.macmar.co/wp-content/uploads/2020/12/roof-gutter-system-on-log-house-in-forest-PLY9PJF-1-1-1024x683.jpg	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/2020/12/roof-gutter-system-on-log-house-in-forest-PLY9PJF-1-1-1024x683.jpg	(from http://ncg.macmar.co/)
20:48:03	116700/116700	---M--	200	added ('OK')	image/jpeg	etag:%225fd8fb9a-1c7dc%22	http://ncg.macmar.co/wp-content/uploads/2020/12/new-roof-with-gutter-P-1-1024x683.jpg	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/2020/12/new-roof-with-gutter-P-1-1024x683.jpg	(from http://ncg.macmar.co/)
20:48:04	60186/60186	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Jan%202021%2002:48:03%20GMT	http://ncg.macmar.co/about/	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/about/index.html	(from http://ncg.macmar.co/)
20:48:24	268016/268016	---M--	200	added ('OK')	image/jpeg	etag:%225fea3596-416f0%22	http://ncg.macmar.co/wp-content/uploads/elementor/thumbs/Good-Installation-1-scaled-p0jnekp3t56shbdvpqo9xzqe1le260w6u18n13izgw.jpeg	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/elementor/thumbs/Good-Installation-1-scaled-p0jnekp3t56shbdvpqo9xzqe1le260w6u18n13izgw.jpg	(from http://ncg.macmar.co/)
20:48:25	78971/78971	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Jan%202021%2002:48:25%20GMT	http://ncg.macmar.co/gutter-guards/	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/gutter-guards/index.html	(from http://ncg.macmar.co/)
20:49:30	650418/650418	---M--	200	added ('OK')	image/jpeg	etag:%225fd906d2-9ecb2%22	http://ncg.macmar.co/wp-content/uploads/2020/12/10.jpg	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/2020/12/10.jpg	(from http://ncg.macmar.co/)
20:49:31	78910/78910	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Jan%202021%2002:49:30%20GMT	http://ncg.macmar.co/gutter-cleaning/	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/gutter-cleaning/index.html	(from http://ncg.macmar.co/)
20:49:53	673680/673680	---M--	200	added ('OK')	image/jpeg	etag:%225fd906d1-a4790%22	http://ncg.macmar.co/wp-content/uploads/2020/12/9.jpg	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/2020/12/9.jpg	(from http://ncg.macmar.co/)
20:49:55	64552/64552	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Jan%202021%2002:49:54%20GMT	http://ncg.macmar.co/contact/	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/contact/index.html	(from http://ncg.macmar.co/)
20:50:01	724526/724526	---M--	200	added ('OK')	image/jpeg	etag:%225fd906d0-b0e2e%22	http://ncg.macmar.co/wp-content/uploads/2020/12/7.jpg	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/2020/12/7.jpg	(from http://ncg.macmar.co/)
20:50:09	639086/639086	---M--	200	added ('OK')	image/jpeg	etag:%225fd90728-9c06e%22	http://ncg.macmar.co/wp-content/uploads/2020/12/1.jpg	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/2020/12/1.jpg	(from http://ncg.macmar.co/)
20:50:09	726/726	---MCZ	200	added ('OK')	text/css	etag:W/%225fea3d1a-2d6%22	http://ncg.macmar.co/wp-content/uploads/elementor/css/post-1780.css?ver=1609186586	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/elementor/css/post-1780345c.css	(from http://ncg.macmar.co/)
20:50:09	351/351	---MCZ	200	added ('OK')	text/css	etag:W/%225fd9270d-15f%22	http://ncg.macmar.co/wp-content/uploads/elementor/css/post-1570.css?ver=1608066829	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/elementor/css/post-15700614.css	(from http://ncg.macmar.co/)
20:50:11	10594/10594	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8c8e4-2962%22	http://ncg.macmar.co/wp-content/themes/astra/assets/js/minified/style.min.js?ver=2.6.2	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/themes/astra/assets/js/minified/style.min61da.js	(from http://ncg.macmar.co/)
20:50:11	1434/1434	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8c838-59a%22	http://ncg.macmar.co/wp-includes/js/wp-embed.min.js?ver=5.6	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-includes/js/wp-embed.min40df.js	(from http://ncg.macmar.co/)
20:50:18	89496/89496	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8c838-15d98%22	http://ncg.macmar.co/wp-includes/js/jquery/jquery.min.js?ver=3.5.1	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-includes/js/jquery/jquery.min9d52.js	(from http://ncg.macmar.co/)
20:50:19	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8c838-2bd8%22	http://ncg.macmar.co/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-includes/js/jquery/jquery-migrate.mind617.js	(from http://ncg.macmar.co/)
20:50:23	64122/64122	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8c8e5-fa7a%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.0.14	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/js/frontend-modules.minc578.js	(from http://ncg.macmar.co/)
20:50:24	6595/6595	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8f777-19c3%22	http://ncg.macmar.co/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.0.8	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min6173.js	(from http://ncg.macmar.co/)
20:50:33	172191/172191	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8f777-2a09f%22	http://ncg.macmar.co/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.0.8	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor-pro/assets/js/frontend.min6173.js	(from http://ncg.macmar.co/)
20:50:35	20856/20856	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8c838-5178%22	http://ncg.macmar.co/wp-includes/js/jquery/ui/core.min.js?ver=1.12.1	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-includes/js/jquery/ui/core.min35d0.js	(from http://ncg.macmar.co/)
20:50:36	10863/10863	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8c8e5-2a6f%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from http://ncg.macmar.co/)
20:50:38	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8c8e5-2fa6%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://ncg.macmar.co/)
20:50:46	139153/139153	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8c8e5-21f91%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from http://ncg.macmar.co/)
20:50:46	2578/2578	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8c8e5-a12%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.0.14	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/lib/share-link/share-link.minc578.js	(from http://ncg.macmar.co/)
20:50:54	120225/120225	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8c8e5-1d5a1%22	http://ncg.macmar.co/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.0.14	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/elementor/assets/js/frontend.minc578.js	(from http://ncg.macmar.co/)
20:50:55	16154/16154	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8c838-3f1a%22	http://ncg.macmar.co/wp-includes/js/underscore.min.js?ver=1.8.3	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-includes/js/underscore.min4511.js	(from http://ncg.macmar.co/)
20:50:56	1079/1079	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fd8c838-437%22	http://ncg.macmar.co/wp-includes/js/wp-util.min.js?ver=5.6	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-includes/js/wp-util.min40df.js	(from http://ncg.macmar.co/)
20:50:56	754/754	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fdd0a0b-2f2%22	http://ncg.macmar.co/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.6.4	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min2745.js	(from http://ncg.macmar.co/)
20:50:57	10659/10659	---MCZ	200	added ('OK')	text/css	etag:W/%225fecd419-29a3%22	http://ncg.macmar.co/wp-content/uploads/elementor/css/post-1321.css?ver=1609356313	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/elementor/css/post-13210427.css	(from http://ncg.macmar.co/about/)
20:50:59	14780/14780	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Jan%202021%2002:50:58%20GMT	http://ncg.macmar.co/wp-json/wp/v2/pages/1321	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-json/wp/v2/pages/1321.json	(from http://ncg.macmar.co/about/)
20:51:00	2247/2247	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Jan%202021%2002:50:59%20GMT	http://ncg.macmar.co/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fncg.macmar.co%2Fabout%2F	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-json/oembed/1.0/embed04cb.json	(from http://ncg.macmar.co/about/)
20:51:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jan%202021%2002:51:00%20GMT	http://ncg.macmar.co/?p=1321	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/indexb86d.html	(from http://ncg.macmar.co/about/)
20:51:01	2339/2339	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Jan%202021%2002:51:01%20GMT	http://ncg.macmar.co/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fncg.macmar.co%2Fabout%2F&format=xml	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-json/oembed/1.0/embedad96	(from http://ncg.macmar.co/about/)
20:51:46	274409/274409	---M--	200	added ('OK')	image/jpeg	etag:%225fea3533-42fe9%22	http://ncg.macmar.co/wp-content/uploads/elementor/thumbs/Good-Installation-1-scaled-p0jnekp9nn8wccvshhx8fh6fsiml0zpp9d3niyzvnk.jpeg	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/elementor/thumbs/Good-Installation-1-scaled-p0jnekp9nn8wccvshhx8fh6fsiml0zpp9d3niyzvnk.jpg	(from http://ncg.macmar.co/about/)
20:51:46	33517/33517	---MCZ	200	added ('OK')	text/css	etag:W/%225fecda1d-82ed%22	http://ncg.macmar.co/wp-content/uploads/elementor/css/post-1446.css?ver=1609357853	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/elementor/css/post-1446dcd4.css	(from http://ncg.macmar.co/gutter-guards/)
20:51:49	36161/36161	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Jan%202021%2002:51:47%20GMT	http://ncg.macmar.co/wp-json/wp/v2/pages/1446	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-json/wp/v2/pages/1446.json	(from http://ncg.macmar.co/gutter-guards/)
20:51:50	2287/2287	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Jan%202021%2002:51:49%20GMT	http://ncg.macmar.co/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fncg.macmar.co%2Fgutter-guards%2F	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-json/oembed/1.0/embede388.json	(from http://ncg.macmar.co/gutter-guards/)
20:51:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jan%202021%2002:51:50%20GMT	http://ncg.macmar.co/?p=1446	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/index1fd4.html	(from http://ncg.macmar.co/gutter-guards/)
20:51:51	2379/2379	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Jan%202021%2002:51:50%20GMT	http://ncg.macmar.co/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fncg.macmar.co%2Fgutter-guards%2F&format=xml	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-json/oembed/1.0/embed8f01	(from http://ncg.macmar.co/gutter-guards/)
20:53:08	1379680/1379680	---M--	200	added ('OK')	image/jpeg	etag:%225fea3507-150d60%22	http://ncg.macmar.co/wp-content/uploads/2020/12/Good-installation2-1-scaled.jpeg	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/2020/12/Good-installation2-1-scaled.jpg	(from http://ncg.macmar.co/)
20:53:12	502751/502751	---M--	200	added ('OK')	image/jpeg	etag:%225fd8fb9a-7abdf%22	http://ncg.macmar.co/wp-content/uploads/2020/12/new-roof-with-gutter-P-1-scaled.jpg	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/2020/12/new-roof-with-gutter-P-1-scaled.jpg	(from http://ncg.macmar.co/gutter-guards/)
20:53:13	33494/33494	---MCZ	200	added ('OK')	text/css	etag:W/%225fecd783-82d6%22	http://ncg.macmar.co/wp-content/uploads/elementor/css/post-1444.css?ver=1609357187	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/elementor/css/post-144459fd.css	(from http://ncg.macmar.co/gutter-cleaning/)
20:53:15	36168/36168	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Jan%202021%2002:53:14%20GMT	http://ncg.macmar.co/wp-json/wp/v2/pages/1444	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-json/wp/v2/pages/1444.json	(from http://ncg.macmar.co/gutter-cleaning/)
20:53:16	2297/2297	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Jan%202021%2002:53:16%20GMT	http://ncg.macmar.co/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fncg.macmar.co%2Fgutter-cleaning%2F	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-json/oembed/1.0/embed9415.json	(from http://ncg.macmar.co/gutter-cleaning/)
20:53:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jan%202021%2002:53:17%20GMT	http://ncg.macmar.co/?p=1444	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/indexb8d9.html	(from http://ncg.macmar.co/gutter-cleaning/)
20:53:18	2389/2389	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Jan%202021%2002:53:17%20GMT	http://ncg.macmar.co/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fncg.macmar.co%2Fgutter-cleaning%2F&format=xml	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-json/oembed/1.0/embede45f	(from http://ncg.macmar.co/gutter-cleaning/)
20:53:39	193333/193333	---M--	200	added ('OK')	image/jpeg	etag:%225fea35e1-2f335%22	http://ncg.macmar.co/wp-content/uploads/elementor/thumbs/Good-Installation-1-scaled-p0jnekp3t5576utvkqde23ecytqaljcvk9upct925c.jpeg	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/elementor/thumbs/Good-Installation-1-scaled-p0jnekp3t5576utvkqde23ecytqaljcvk9upct925c.jpg	(from http://ncg.macmar.co/gutter-guards/)
20:53:40	13041/13041	---MCZ	200	added ('OK')	text/css	etag:W/%225fecdb90-32f1%22	http://ncg.macmar.co/wp-content/uploads/elementor/css/post-15.css?ver=1609358224	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/uploads/elementor/css/post-153851.css	(from http://ncg.macmar.co/contact/)
20:53:40	21836/21836	---MCZ	200	added ('OK')	text/css	etag:W/%225fdd0a0b-554c%22	http://ncg.macmar.co/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.6.4	D:/src/NeverClog/Never%20Clog/ncg.macmar.co/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min2745.css	(from http://ncg.macmar.co/contact/)
